"Bairros.SP";"Bairros.Fortaleza";"Bairros.RJ";"Causa.Afastamento.1";"Causa.Afastamento.2";"Causa.Afastamento.3";"Motivo.Desligamento";"CBO.Ocupação.2002";"CNAE.2.0.Classe";"CNAE.95.Classe";"Distritos.SP";"Vínculo.Ativo.31.12";"Faixa.Etária";"Faixa.Hora.Contrat";"Faixa.Remun.Dezem..SM.";"Faixa.Remun.Média..SM.";"Faixa.Tempo.Emprego";"Escolaridade.após.2005";"Qtd.Hora.Contr";"Idade";"Ind.CEI.Vinculado";"Ind.Simples";"Mês.Admissão";"Mês.Desligamento";"Mun.Trab";"Município";"Nacionalidade";"Natureza.Jurídica";"Ind.Portador.Defic";"Qtd.Dias.Afastamento";"Raça.Cor";"Regiões.Adm.DF";"Vl.Remun.Dezembro.Nom";"Vl.Remun.Dezembro..SM.";"Vl.Remun.Média.Nom";"Vl.Remun.Média..SM.";"CNAE.2.0.Subclasse";"Sexo.Trabalhador";"Tamanho.Estabelecimento";"Tempo.Emprego";"Tipo.Admissão";"Tipo.Estab";"Tipo.Estab.1";"Tipo.Defic";"Tipo.Vínculo";"IBGE.Subsetor";"Vl.Rem.Janeiro.SC";"Vl.Rem.Fevereiro.SC";"Vl.Rem.Março.SC";"Vl.Rem.Abril.SC";"Vl.Rem.Maio.SC";"Vl.Rem.Junho.SC";"Vl.Rem.Julho.SC";"Vl.Rem.Agosto.SC";"Vl.Rem.Setembro.SC";"Vl.Rem.Outubro.SC";"Vl.Rem.Novembro.SC";"Ano.Chegada.Brasil";"Ind.Trab.Intermitente";"Ind.Trab.Parcial"
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;6;5;4;4;9;44;32;0;0;5;"{ñ";351500;355030;"10";2054;0;0;8;9997;3530,02;2,91;3232,15;2,66;7112000;1;10;19,7;0;1;"CNPJ                ";0;10;19;3000;3000;3000;3090;3309,39;3309,39;3309,39;3309,39;3309,39;3309,39;3309,39;1198;0;0
9997;9997;9997;99;99;99;0;251110;43991;45217;9997;1;5;6;6;5;2;9;44;31;0;0;8;"{ñ";280670;355030;"10";2151;0;0;2;9997;4500;3,71;3870;3,19;4399101;1;4;4,3;2;1;"CNPJ                ";0;10;15;0;0;0;0;0;0;0;1350;4500;4500;4500;1198;0;0
9999;9997;9997;99;99;99;0;251110;84116;75116;9999;1;4;5;6;4;2;9;40;25;0;0;7;"{ñ";355620;355620;"10";1031;0;0;99;9997;3678,14;3,03;3430,98;2,83;8411600;1;10;5,5;2;1;"CNPJ                ";0;30;24;0;0;0;0;0;0;2101,79;3502,99;3502,99;3678,14;4121,85;0;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;9;8;8;9;44;47;0;1;7;"{ñ";330455;351060;"10";2062;0;0;2;9997;9434,39;7,78;9840,5;8,11;7220700;1;3;125,9;0;1;"CNPJ                ";0;10;19;7873,93;10708,54;10708,54;8582,58;8582,58;15875,25;8582,58;8582,58;8582,58;11138,01;9434,39;1198;0;0
9997;9997;9997;99;99;99;0;251110;64638;65994;9997;1;6;6;8;7;1;9;44;43;0;0;12;"{ñ";354780;355030;"10";2054;0;0;2;9997;7333,33;6,05;7333,33;6,05;6463800;1;2;0,3;2;1;"CNPJ                ";0;10;18;0;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;40;99;99;0;251110;45111;50105;9997;1;5;6;12;10;3;9;44;32;0;0;6;"{ñ";354870;353060;"10";2054;0;8;8;9997;25298;20,87;21391,78;17,64;4511101;1;6;7;4;1;"CNPJ                ";0;10;16;0;0;0;0;0;20000;20000;20666,67;23777,77;20000;20000;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;99;98;6;9;44;46;0;0;11;"{ñ";150420;351518;"10";2062;0;0;9;9997;0;0;0;0;7220700;1;2;49,3;0;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;7;6;4;9;44;29;0;0;1;"{ñ";355030;355030;"10";2062;0;0;9;9997;5587,17;4,6;5081,64;4,19;7220700;1;5;23,9;0;1;"CNPJ                ";0;10;19;5171,95;4728;5754,73;4728;4728;4728;4728;4728;5684,94;5206,47;5206,47;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;7;6;1;0;4;9;44;54;0;0;11;"{ñ";350760;355030;"10";2062;0;0;2;9997;393,17;0,32;386,01;0,31;7220700;1;5;14;0;1;"CNPJ                ";0;10;19;313,22;313,22;313,22;313,22;313,22;365,43;365,43;365,43;426,3;393,17;393,17;1198;1;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;10;8;8;9;44;39;0;0;1;"{ñ";355030;355030;"10";2240;0;0;2;9997;15318,21;12,63;11633,06;9,59;7220700;1;5;179,9;0;1;"CNPJ                ";0;10;19;10594,7;10594,7;10594,7;10594,7;10594,7;12395,36;12395,36;10594,7;12662,43;11628,57;11628,57;1198;0;0
9997;9997;9997;99;99;99;0;251110;69206;74128;9997;1;7;5;8;6;4;9;40;55;0;0;7;"{ñ";355250;355030;"10";2062;0;0;4;9997;6438,89;5,31;5831,11;4,81;6920601;1;6;17,8;0;1;"CNPJ                ";0;10;19;5500;5500;5500;5500;5500;5500;5500;5500;6656,6;6100;6777,78;1198;0;0
9997;9997;9997;99;99;99;0;251110;49302;60267;9997;1;5;6;10;9;6;9;44;39;0;0;6;"{ñ";351880;355030;"10";2054;0;0;2;9997;13440,8;11,08;14279,65;11,78;4930202;1;5;55;0;1;"CNPJ                ";0;10;20;12942;16105,6;13229,6;12942;12942;12942;17150,42;12942;12942;13440,8;20336,55;1198;0;0
9997;9997;9997;99;99;99;0;251110;82997;74993;9997;1;5;6;8;7;7;9;44;30;0;0;3;"{ñ";355030;355030;"10";2240;0;0;2;9997;7819;6,45;7391,58;6,09;8299799;1;6;82;0;1;"CNPJ                ";0;10;19;7508,63;6757,76;6827,52;7127,52;7127,52;7127,52;7127,52;7127,52;7127,52;7142;9878,96;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;5;4;3;9;44;32;0;1;1;"{ñ";410420;354750;"10";2062;0;0;9;9997;3468,96;2,86;3313,35;2,73;7220700;1;3;11,8;2;1;"CNPJ                ";0;10;19;2640;3300;3782,22;3300;3300;3300;3300;3300;3300;3300;3468,96;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;6;4;4;9;44;28;0;1;2;"{ñ";221060;354750;"10";2062;0;0;9;9997;4701,2;3,87;3605,77;2,97;7220700;1;3;23;0;1;"CNPJ                ";0;10;19;3300;3300;3988,89;3300;3500;3500;3500;3500;3500;3500;3679,2;1198;0;0
9997;9997;9997;99;99;99;0;251110;20622;24724;9997;1;7;6;9;8;6;9;42;60;0;0;5;"{ñ";353760;353440;"10";2062;0;0;2;9997;9353,62;7,71;9045,18;7,46;2062200;1;8;43,8;0;1;"CNPJ                ";0;10;10;11011,63;8358,91;8879,81;8358,91;8358,91;8358,91;8447,01;9353,62;9353,62;9353,62;9353,62;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;7;6;7;10;2;9;44;55;0;1;9;"{ñ";330170;351060;"10";2062;0;0;8;9997;5501,13;4,53;23361,46;19,27;7220700;1;3;4;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;0;0;4686,26;6109,01;7065,06;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;5;4;3;9;44;27;0;0;2;"{ñ";355030;355030;"10";2062;0;0;2;9997;3614,62;2,98;3033,2;2,5;7220700;1;5;10,9;2;1;"CNPJ                ";0;10;19;0;2706,67;2800;2800;2800;2800;2800;2800;4360,59;2941,68;2941,68;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;8;6;3;9;44;34;0;0;1;"{ñ";355030;355030;"10";2062;0;0;2;9997;6893,34;5,68;5464,56;4,5;7220700;1;5;11,4;2;1;"CNPJ                ";0;10;19;2383,33;5500;5500;5500;5500;5500;5500;5500;6149;5824,5;5824,5;1198;0;0
9997;9997;9997;99;99;99;0;251110;46451;51454;9997;1;4;5;6;5;3;9;40;26;0;0;5;"{ñ";310620;355030;"10";2062;0;0;2;9997;4455;3,67;4122,12;3,4;4645101;1;7;7,4;2;1;"CNPJ                ";0;10;17;0;0;0;0;1885;4350;4384,52;4350;4350;4603,5;4598,9;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;6;5;4;3;9;44;33;0;0;6;"{ñ";293010;350570;"10";2062;0;0;9;9997;2982,1;2,46;3130,44;2,58;7112000;1;4;6,8;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;2762,48;3289,23;3227,43;3640;3020,94;2990,91;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;6;5;4;3;9;44;33;0;0;5;"{ñ";280480;350570;"10";2062;0;0;9;9997;3001,21;2,47;3211,91;2,65;7112000;1;4;7,9;2;1;"CNPJ                ";0;10;19;0;0;0;0;3186,08;3452,26;3060,4;3340,67;3674,37;2989,39;2990,91;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;6;5;5;5;9;44;33;0;0;11;"{ñ";280150;350570;"10";2062;0;0;9;9997;3590,38;2,96;3717,21;3,06;7112000;1;4;25;0;1;"CNPJ                ";0;10;19;3533,27;4486,73;2913,81;3563,64;3057,98;3611,36;3841,6;4210,13;3892;4914,76;2990,91;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;4;6;5;4;4;10;44;28;0;0;7;"{ñ";260790;355030;"10";2054;0;0;2;9997;3456,71;2,85;3331;2,74;7112000;1;10;17,6;0;1;"CNPJ                ";0;10;19;3000;3000;3000;3318,34;3456,71;3456,71;3456,71;3456,71;3456,71;3456,71;3456,71;1198;0;0
9997;9997;9997;50;99;99;0;251110;46737;51535;9997;1;5;6;4;3;7;7;44;35;0;0;2;"{ñ";354780;354780;"10";2062;0;68;2;9997;2367,18;1,95;2325,53;1,91;4673700;2;7;118,3;0;1;"CNPJ                ";0;10;17;2208,4;2208,4;2208,4;2430,45;2208,4;2208,4;2208,4;2415,86;2654,97;2420,33;2367,18;1198;0;0
9997;9997;9997;99;99;99;0;251110;47814;52329;9997;1;6;6;4;3;7;7;44;44;0;1;3;"{ñ";354140;354140;"10";2062;0;0;2;9997;2421,62;1,99;1917,05;1,58;4781400;2;2;70;0;1;"CNPJ                ";0;10;16;1768,93;1768,93;1744,94;1744,94;1804,91;1768,93;2519,69;1659;1925,55;1951,65;1925,55;1198;0;0
9997;9997;9997;99;99;99;0;251110;47814;52329;9997;1;7;6;5;3;6;7;44;58;0;1;12;"{ñ";354140;354140;"10";2062;0;0;2;9997;2447,73;2,01;1901,64;1,56;4781400;2;2;49;0;1;"CNPJ                ";0;10;16;1768,93;1768,93;2198,67;1768,93;1780,92;1768,93;1744,94;1768,93;1925,55;1951,65;1925,55;1198;0;0
9997;9997;9997;40;40;40;0;251110;46371;51390;9997;1;4;6;5;4;7;8;44;28;0;0;11;"{ñ";355240;355240;"10";2054;0;7;2;9997;3288,04;2,71;3140,19;2,59;4637105;2;10;74;0;1;"CNPJ                ";0;10;17;2963,75;3387,16;2931,19;2931,19;2931,19;2931,19;2931,19;3028,9;3322,01;3748,43;3288,04;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;6;5;6;9;44;33;0;1;8;"{ñ";421190;354750;"10";2062;0;0;9;9997;3850;3,17;3743,06;3,08;7220700;2;3;41;0;1;"CNPJ                ";0;10;19;4083,33;3500;3500;3500;3500;3500;4083,33;3850;3850;3850;3850;1198;0;0
9997;9997;9997;40;40;99;0;251110;71120;74209;9997;1;5;6;6;5;5;9;44;31;0;0;1;"{ñ";310620;355030;"10";2054;0;4;8;9997;3974,51;3,27;3898,69;3,21;7112000;2;10;35,5;0;1;"CNPJ                ";0;10;19;3500;3500;3500;3605;3974,51;3974,51;4195,31;3974,51;3974,51;4636,94;3974,51;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;5;6;4;3;9;40;31;0;0;5;"{ñ";310620;355030;"10";2054;0;0;2;9997;3687,04;3,04;3060,25;2,52;7112000;2;10;7,2;2;1;"CNPJ                ";0;10;19;0;0;0;0;884,89;3318,34;3318,34;3318,34;3318,34;3318,34;3318,34;1198;0;0
9997;9997;9997;40;99;99;0;251110;71120;74209;9997;1;3;5;6;4;4;9;40;23;0;0;7;"{ñ";310620;355030;"39";2054;0;2;2;9997;3687,16;3,04;3216,21;2,65;7112000;2;10;17,8;0;1;"CNPJ                ";0;10;19;2400;2400;2400;3318,34;3456,71;3456,71;3456,71;3456,71;3648,75;3456,71;3456,71;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;5;4;3;9;44;32;0;1;2;"{ñ";410420;354750;"10";2062;0;0;9;9997;3468,96;2,86;3260,72;2,69;7220700;2;3;10,7;2;1;"CNPJ                ";0;10;19;0;2530;3300;3300;3300;3300;3300;3300;3300;3300;3468,96;1198;0;0
9997;9997;9997;40;99;99;0;251110;71120;74209;9997;1;5;6;7;5;5;9;44;30;0;0;2;"{ñ";431490;355030;"10";2054;0;14;2;9997;5517,12;4,55;4386,93;3,61;7112000;2;10;34,9;0;1;"CNPJ                ";0;10;19;3521,7;3644,96;3644,96;4214,76;4514,01;5015,57;4514,01;4514,01;4514,01;4514,01;4514,01;1198;0;0
9997;9997;9997;40;40;40;0;251110;71120;74209;9997;1;4;6;6;5;5;9;44;25;0;0;1;"{ñ";310620;355030;"10";2054;0;9;2;9997;4769,42;3,93;4643,49;3,83;7112000;2;10;35,5;0;1;"CNPJ                ";0;10;19;3900;3900;3900;4806,67;4769,42;4769,42;4769,42;5034,39;4769,42;5511,33;4822,41;1198;0;0
9997;9997;9997;99;99;99;0;251110;10996;15890;9997;1;6;6;6;5;7;9;44;43;0;0;2;"{ñ";352590;352590;"10";2062;0;0;2;9997;4370;3,6;4159,08;3,43;1099601;2;6;70,5;0;1;"CNPJ                ";0;10;13;3739,96;3428,04;4071,92;3798,27;3798,27;3798,27;3812,91;3798,27;3798,27;4939,74;6555;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;7;6;3;9;44;30;0;0;4;"{ñ";355030;355030;"10";2062;0;0;9;9997;5500;4,53;5500;4,53;7220700;2;2;9;2;1;"CNPJ                ";0;10;19;0;0;0;5500;5500;5500;5500;5500;5500;5500;5500;1198;0;0
9997;9997;9997;99;99;99;0;251110;68102;70203;9997;1;6;5;8;6;5;9;40;41;0;0;9;"{ñ";355030;355030;"10";2062;0;0;9;9997;6771,71;5,58;5642,99;4,65;6810202;2;2;28;0;1;"CNPJ                ";0;10;19;4940,08;4940,08;4940,08;4940,08;5513,8;5513,8;6178,48;5735,36;5735,36;6771,71;5735,36;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;5;9;7;7;9;40;30;0;0;12;"{ñ";355030;355030;"10";2062;0;0;2;9997;10447,27;8,61;8129,39;6,7;7220700;2;5;108,9;0;1;"CNPJ                ";0;10;19;7487,95;7317,91;7317,91;7317,91;7317,91;7317,91;7920,26;7317,91;8797,75;9353,37;9638,6;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;7;6;1;0;4;9;44;51;0;0;11;"{ñ";350760;355030;"10";2062;0;0;9;9997;393,17;0,32;386,01;0,31;7220700;2;5;14;0;1;"CNPJ                ";0;10;19;313,22;313,22;313,22;313,22;313,22;365,43;365,43;365,43;426,3;393,17;393,17;1198;1;0
9997;9997;9997;50;99;99;0;251110;85139;80152;9997;1;4;4;4;3;7;9;22;29;0;1;2;"{ñ";355030;355030;"10";2062;0;120;2;9997;2091,6;1,72;2130,8;1,75;8513900;2;4;94,9;0;1;"CNPJ                ";0;10;23;1891,05;1891,05;2091,6;2091,6;2144,72;2091,6;2802,08;2277,52;2013,58;2091,6;2091,6;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;6;5;7;9;44;33;0;0;9;"{ñ";352590;355030;"10";2240;0;0;2;9997;3833,65;3,16;3783,53;3,12;7220700;2;5;75,8;0;1;"CNPJ                ";0;10;19;4061,38;3481,18;3481,18;3481,18;3481,18;3481,18;3481,18;3481,18;5158,44;4147,01;3833,65;1198;0;0
9997;9997;9997;99;99;99;0;251110;86101;85111;9997;1;5;5;8;6;6;9;40;34;0;0;10;"{ñ";354340;354340;"10";3999;0;0;2;9997;6512,27;5,37;5605,79;4,62;8610101;2;9;39;0;1;"CNPJ                ";0;10;22;5140,8;5347,41;5348,51;5350,53;6090,12;5425,44;5347,41;5694,86;5668,25;5669,44;5674,4;1198;0;0
9997;9997;9997;40;99;99;0;251110;46371;51390;9997;1;5;6;6;5;7;9;44;37;0;0;8;"{ñ";355240;355240;"10";2054;0;1;2;9997;4395,34;3,62;3737,8;3,08;4637105;2;10;64,8;0;1;"CNPJ                ";0;10;17;3646,49;3528,85;3528,85;3528,85;3528,85;3528,85;4117;3528,86;3528,85;4152,2;3840,6;1198;0;0
9997;9997;9997;99;99;99;0;251110;69206;74128;9997;1;5;5;8;6;2;9;40;32;0;0;8;"{ñ";355030;355030;"10";2062;0;0;2;9997;6100;5,03;5880;4,85;6920601;2;6;5;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;0;5000;6100;6100;6100;1198;0;0
9997;9997;9997;99;99;99;0;251110;69206;74128;9997;1;5;6;8;6;3;9;44;33;0;0;3;"{ñ";355030;355030;"10";2062;0;0;8;9997;6100;5,03;5244,42;4,32;6920601;2;6;9,5;2;1;"CNPJ                ";0;10;19;0;0;2833,33;5000;5000;5000;5000;5000;6310,83;6100;6100;1198;0;0
9997;9997;9997;99;99;99;0;251110;69206;74128;9997;1;6;6;8;6;4;9;44;47;0;0;1;"{ñ";355030;355030;"10";2062;0;0;6;9997;6100;5,03;5645,78;4,65;6920601;2;6;23,4;0;1;"CNPJ                ";0;10;19;5200;5200;5200;5200;5200;5200;5893,33;5373,33;6643,77;6100;6438,89;1198;0;0
9997;9997;9997;99;99;99;0;251110;69206;74128;9997;1;4;6;8;6;3;9;44;29;0;0;3;"{ñ";355030;355030;"10";2062;0;0;2;9997;6100;5,03;4858,98;4;6920601;2;6;9,3;2;1;"CNPJ                ";0;10;19;0;0;1500;4500;4500;4500;4500;4500;6289,75;6100;6100;1198;0;0
9997;9997;9997;99;99;99;0;251110;46516;51659;9997;1;6;6;8;7;8;9;44;48;0;0;5;"{ñ";354870;355030;"10";2062;0;0;8;9997;7576,27;6,25;6773,6;5,58;4651601;2;7;139,9;0;1;"CNPJ                ";0;10;17;6139,01;6139,01;6139,01;7550,78;6139,01;7754,76;6139,01;6139,01;6139,01;6139,01;9289,3;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;5;8;7;5;9;40;39;0;0;8;"{ñ";355030;355030;"10";2062;0;0;9;9997;7746,13;6,39;7014,33;5,78;7220700;2;5;28,9;0;1;"CNPJ                ";0;10;19;7721,05;6520,37;6520,37;6520,37;6520,37;6520,37;6520,37;6520,37;8701,71;7180,23;7180,23;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;5;9;7;6;9;40;42;0;0;9;"{ñ";430512;355030;"10";2062;0;0;9;9997;9315,71;7,68;7895,42;6,51;7220700;2;5;51,2;0;1;"CNPJ                ";0;10;19;9154,94;7248,15;7248,15;7248,15;7248,15;7248,15;7248,15;7248,15;9575,73;7980,83;7980,83;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;8;6;2;9;44;36;0;0;8;"{ñ";355030;355030;"10";2062;0;0;2;9997;6157,89;5,08;5907,79;4,87;7220700;2;5;4,9;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;0;5510;6471,06;5700;5700;1198;0;0
9997;9997;9997;40;99;99;0;251110;71120;74209;9997;1;4;6;6;4;4;10;44;29;0;0;7;"{ñ";310620;355030;"10";2054;0;3;2;9997;3840,79;3,16;3369,16;2,77;7112000;2;10;18;0;1;"CNPJ                ";0;10;19;3024,6;3024,6;3024,6;3318,34;3456,71;3456,71;3456,71;3456,71;3456,71;3456,71;3456,71;1198;0;0
9997;9997;9997;40;40;99;0;251110;71120;74209;9997;1;5;5;8;7;5;10;40;37;0;0;2;"{ñ";310620;355030;"10";2054;0;6;2;9997;6981,97;5,76;6247,7;5,15;7112000;2;10;34,9;0;1;"CNPJ                ";0;10;19;5840,97;5533,55;5533,55;5699,56;6283,77;6283,77;7261,24;6702,7;6283,77;6283,77;6283,77;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;5;7;5;4;10;40;30;0;0;9;"{ñ";310620;355030;"10";2054;0;0;2;9997;4966,73;4,09;4431,93;3,65;7112000;2;10;15,6;0;1;"CNPJ                ";0;10;19;4200;4200;4200;4326;4470,06;4470,06;4470,06;4470,06;4470,06;4470,06;4470,06;1198;0;0
9997;9997;9997;99;99;99;0;251110;82997;74993;9997;1;5;6;9;8;6;10;44;39;0;0;7;"{ñ";355030;355030;"10";2240;0;0;8;9997;8966;7,39;8678,32;7,16;8299799;2;6;41,4;0;1;"CNPJ                ";0;10;19;8082;8082;8082;8082;8082;9698,4;9201,46;8151,76;8151,76;8159;11401,48;1198;0;0
9999;9997;9997;99;99;99;0;251110;84116;75116;9999;1;7;5;8;7;8;10;40;52;0;0;5;"{ñ";352440;352440;"10";1155;0;0;99;9997;7688,37;6,34;7510,68;6,19;8411600;2;5;259,7;0;1;"CNPJ                ";0;30;24;8608,06;7578,06;6744,78;7612,61;7166,91;7363,57;7200,32;7573,46;8542,16;6849,55;7200,32;0;0;0
