Bairros SP - Código,Bairros Fortaleza - Código,Bairros RJ - Código,Causa Afastamento 1 - Código,Causa Afastamento 2 - Código,Causa Afastamento 3 - Código,Motivo Desligamento - Código,CBO 2002 Ocupação - Código,CNAE 2.0 Classe - Código,CNAE 95 Classe - Código,Distritos SP - Código,Ind Vínculo Ativo 31/12 - Código,Faixa Etária - Código,Faixa Rem Média (SM) - Código,Faixa Hora Contrat - Código,Faixa Rem Dez (SM) - Código,Faixa Tempo Emprego - Código,Escolaridade Após 2005 - Código,Qtd Hora Contr,Idade,Ind CEI Vinculado - Código,Ind Estabelecimento Participante SIMPLES - Código,Mês Admissão - Código,Mês Desligamento - Código,Município Trab - Código,Município - Código,Nacionalidade - Código,Natureza Jurídica - Código,Ind Portador Defic - Código,Qtd Dias Afastamento,Raça Cor - Código,Região Adm DF - Código,Vl Rem Dezembro Nom,Vl Rem Dezembro (SM),Vl Rem Média Nom,Vl Rem Média (SM),CNAE 2.0 Subclasse - Codigo,Sexo - Código,Tamanho Estabelecimento - Código,Tempo Emprego,Tipo Admissão Trabalhador - Código,Tipo Estabelecimento - Código,Tipo Estabelecimento - Nome,Tipo Deficiência - Código,Tipo Vínculo - Código,IBGE Subsetor - Código,Vl Rem Janeiro SC,Vl Rem Fevereiro SC,Vl Rem Março SC,Vl Rem Abril SC,Vl Rem Maio SC,Vl Rem Junho SC,Vl Rem Julho SC,Vl Rem Agosto SC,Vl Rem Setembro SC,Vl Rem Outubro SC,Vl Rem Novembro SC,Ano Chegada Brasil,Ind Trabalho Intermitente - Código,Ind Trabalho Parcial - Código,Ind Vínculo Abandonado - Código,Categoria Trabalhador - Código
999997,999997,999997,999,999,999,0,251110,84124,75124,999997,1,5,9,5,8,6,10,40,38,0,0,0,0,999999,431490,10,1023,0,0,2,999997,9975.02,6.57,11224.98,7.39,8412400,2,7,40.5,0,1,CNPJ,0,30,24,9948.10,17513.73,9948.10,9948.10,9948.10,9948.10,9948.10,17642.47,9929.92,9975.02,9975.02,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,85325,80322,999997,1,6,9,5,9,8,10,40,44,0,0,0,0,999999,431440,10,1139,0,0,2,999997,13596.94,8.95,13751.65,9.06,8532500,1,10,154.0,0,1,CNPJ,0,30,23,12175.70,17253.09,12175.70,11731.55,14073.99,14073.99,14073.99,14073.99,14596.95,13596.94,13596.94,1198,0,0,0,301
999997,999997,999997,40,40,999,0,251110,84116,75116,999997,1,8,8,5,8,8,9,40,65,0,0,0,0,999999,420910,10,1244,0,2,2,999997,7876.47,5.18,7990.14,5.26,8411600,2,10,351.2,0,1,CNPJ,0,30,24,9619.81,7497.11,7876.47,7876.47,7876.47,7876.47,7876.47,7876.47,7876.47,7876.47,7876.47,1198,0,0,0,301
999997,999997,999997,999,999,999,31,251110,71120,74209,999997,0,6,4,6,99,4,10,44,47,0,0,0,4,999999,420540,10,2240,0,0,2,999997,,.00,2500.00,1.64,7112000,2,5,22.3,0,1,CNPJ,0,10,19,2500.00,2500.00,2500.00,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,6,6,7,7,9,44,31,0,1,0,0,999999,421870,10,2062,0,0,2,999997,6656.46,4.38,5751.32,3.78,7220700,1,5,62.6,0,1,CNPJ,0,10,19,5798.54,5391.19,5508.16,5483.35,5652.03,5668.73,6101.66,5479.45,5806.90,5622.00,5847.34,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,4,9,44,26,0,1,0,0,999999,410480,10,2062,0,0,2,999997,3762.75,2.47,3740.85,2.46,7220700,1,2,15.6,0,1,CNPJ,0,10,19,3500.00,3762.75,3762.75,3762.75,3762.75,3762.75,3762.75,3762.75,3762.75,3762.75,3762.75,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,3,6,4,7,9,44,36,0,1,0,0,999999,421870,10,2062,0,0,2,999997,2380.00,1.56,2150.56,1.41,7220700,1,2,94.4,0,1,CNPJ,0,10,19,2426.67,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,6,6,4,9,44,38,0,1,0,0,999999,421870,10,2062,0,0,2,999997,5294.83,3.48,4380.74,2.88,7220700,1,5,15.9,0,1,CNPJ,0,10,19,3963.78,4463.78,3963.78,3963.78,4146.78,4146.78,4276.62,4416.47,5042.54,4245.05,4644.74,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,6,7,9,44,28,0,1,0,0,999999,421870,10,2062,0,0,8,999997,5190.53,3.41,4553.73,2.99,7220700,1,5,65.7,0,1,CNPJ,0,10,19,4613.44,4176.84,4371.57,4113.78,4701.31,4500.21,4794.89,4762.52,4729.44,4345.10,4345.10,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,6,5,5,9,44,36,0,1,0,0,999999,410420,10,2062,0,0,8,999997,4000.00,2.63,4070.37,2.68,7220700,2,2,26.1,0,1,CNPJ,0,10,19,4400.00,4000.00,4000.00,4000.00,4000.00,4000.00,4000.00,4000.00,4000.00,4000.00,4444.44,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,6,4,6,99,3,10,44,47,0,0,4,12,999999,420540,10,2062,0,0,2,999997,,.00,2901.46,1.91,7112000,2,6,8.3,4,1,CNPJ,0,10,19,0,0,0,2750.00,3083.33,2500.00,2500.00,3638.58,3039.55,2982.20,2718.05,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,22293,25291,999997,1,5,5,6,6,1,9,44,35,0,0,11,0,999999,430510,10,2062,0,0,2,999997,5304.21,3.49,3900.13,2.57,2229301,1,6,1.4,2,1,CNPJ,0,60,10,0,0,0,0,0,0,0,0,0,0,2496.04,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84124,75124,999997,1,5,8,5,8,6,10,40,39,0,0,0,0,999999,431490,10,1023,0,0,2,999997,9625.72,6.34,9866.69,6.50,8412400,1,7,41.1,0,1,CNPJ,0,30,24,9766.28,9948.10,9948.10,9948.10,9948.10,9948.10,9948.10,9948.10,9875.37,9948.10,9548.10,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,85317,80314,999997,1,6,9,5,9,7,10,40,42,0,0,0,0,999999,420540,10,1104,0,0,8,999997,11076.55,7.29,11101.88,7.31,8531700,1,10,79.0,0,1,CNPJ,0,30,23,12948.78,10068.93,10378.45,10068.93,10837.70,15882.23,10789.64,10789.64,10789.64,9789.64,9802.38,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,69117,74110,999997,1,4,6,5,7,5,9,40,26,0,0,0,0,999999,410690,10,2232,0,0,2,999997,6844.95,4.50,5028.80,3.31,6911701,2,3,32.9,0,1,CNPJ,0,10,19,3937.50,4725.00,4725.00,4725.00,4725.00,4725.00,5292.00,5008.50,5008.50,5620.65,5008.50,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,6,6,6,8,9,44,38,0,1,0,0,999999,421870,10,2062,0,0,2,999997,6013.26,3.96,5490.93,3.61,7220700,1,5,139.1,0,1,CNPJ,0,10,19,3580.38,3580.38,3751.14,5896.38,5949.82,5949.82,5949.82,6143.30,6407.91,6655.68,6013.26,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,6,6,6,7,9,44,48,0,1,0,0,999999,421870,10,2062,0,0,8,999997,5548.78,3.65,5351.85,3.52,7220700,1,5,76.4,0,1,CNPJ,0,10,19,5068.64,5068.64,5068.64,5068.64,5306.89,5306.89,5306.89,6048.71,5689.85,5369.79,5369.79,1198,0,0,0,101
999997,999997,999997,40,40,40,0,251110,84116,75116,999997,1,5,7,5,7,7,9,40,37,0,0,0,0,999999,420910,10,1244,0,7,2,999997,7301.61,4.81,7128.54,4.69,8411600,2,10,81.8,0,1,CNPJ,0,30,24,7594.23,6708.41,7047.86,7047.86,7047.86,7047.86,7513.07,7090.16,7047.86,7047.86,7047.86,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,99,99,99,4,9,99,30,0,0,0,0,999999,350570,10,2062,0,0,8,999997,,.00,.00,.00,7112000,1,6,19.2,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,40,40,40,11,251110,71120,74209,999997,0,6,99,6,99,7,9,44,42,0,0,0,1,999999,355030,10,2054,0,6,2,999997,,.00,.00,.00,7112000,1,10,81.5,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,7,7,6,6,5,9,44,58,0,1,0,0,999999,350570,10,2062,0,0,8,999997,6014.63,3.96,6373.70,4.20,7220700,1,2,29.0,0,1,CNPJ,0,10,19,5667.23,7596.73,7804.31,6336.41,5667.23,5667.23,5667.23,5667.23,6362.03,7752.18,6281.95,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,99,99,4,9,99,35,0,1,0,0,999999,354780,10,2062,0,0,2,999997,,.00,.00,.00,7220700,1,2,16.8,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,3,99,99,5,9,99,49,0,0,0,0,999999,355030,10,2062,0,0,2,999997,,.00,1590.03,1.04,7220700,1,5,28.9,0,1,CNPJ,0,10,19,0,0,1656.23,714.96,389.70,735.39,381.32,667.31,2124.42,0,3641.87,1198,1,0,0,111
999997,999997,999997,999,999,999,11,251110,29301,34320,999997,0,5,7,6,99,3,9,44,30,0,0,5,11,999999,355030,10,2062,0,0,2,999997,,.00,7067.89,4.65,2930102,1,6,6.0,2,1,CNPJ,0,10,6,0,0,0,0,7503.55,8519.90,8220.94,8264.36,8254.37,1644.19,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,36,0,0,0,0,999999,351518,10,2062,0,0,9,999997,,.00,.00,.00,7220700,1,3,88.7,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47814,52329,999997,1,7,3,6,4,7,9,44,61,0,1,0,0,999999,354140,10,2062,0,0,2,999997,2899.06,1.90,2196.43,1.44,4781400,2,2,85.0,0,1,CNPJ,0,10,16,2094.41,2094.41,2144.79,2036.84,2123.21,2108.80,2065.62,2137.59,2108.80,2354.07,2189.55,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,5,1,6,99,4,9,44,32,0,0,0,2,999999,355030,10,2054,0,0,8,999997,,.00,547.06,.36,7112000,2,10,16.7,0,1,CNPJ,0,10,19,547.06,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,49302,60275,999997,1,4,5,6,7,5,9,43,28,0,0,0,0,999999,355030,10,2054,0,0,8,999997,6380.58,4.20,4159.92,2.74,4930203,2,9,24.7,0,1,CNPJ,0,10,20,2623.50,2623.50,3840.45,5985.10,5658.30,3208.89,4779.17,3507.15,3507.15,3704.88,4100.33,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,69206,74128,999997,1,5,5,6,5,4,9,44,34,0,1,0,0,999999,354880,10,2062,0,0,2,999997,3552.00,2.33,3498.17,2.30,6920601,2,6,23.7,0,1,CNPJ,0,10,19,3288.00,3288.00,3288.00,3288.00,3288.00,3288.00,4490.06,3552.00,3552.00,3552.00,3552.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71111,74209,999997,1,5,6,6,7,3,9,44,30,0,0,4,0,999999,355030,10,2240,0,0,2,999997,6345.10,4.17,5860.70,3.86,7111100,1,7,8.0,2,1,CNPJ,0,10,19,0,0,0,379.53,5693.00,5885.46,5981.01,5693.00,5693.00,5902.01,5693.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,5,6,5,3,10,44,32,0,0,5,0,999999,355030,10,2054,0,0,8,999997,3888.89,2.56,3271.53,2.15,7112000,2,10,7.3,2,1,CNPJ,0,10,19,0,0,0,0,1283.33,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,64611,65994,999997,1,6,12,5,12,4,9,40,41,0,0,0,0,999999,355030,10,2062,0,0,8,999997,30597.00,20.15,30597.00,20.15,6461100,1,7,16.8,0,1,CNPJ,0,10,18,30597.00,30597.00,30597.00,30597.00,30597.00,30597.00,30597.00,30597.00,30597.00,30597.00,30597.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,4,99,99,99,3,9,99,25,0,0,3,0,999999,350570,10,2062,0,0,8,999997,,.00,.00,.00,7112000,1,6,9.5,2,1,CNPJ,0,10,19,0,0,72.29,70.28,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,6,4,6,4,8,9,44,45,0,0,0,0,999999,355030,10,2046,0,0,2,999997,2535.02,1.66,2357.15,1.55,2622100,2,10,160.0,0,1,CNPJ,0,10,4,2196.52,2196.52,2196.52,2196.52,2313.37,2313.37,3084.49,2313.37,2313.37,2313.37,2313.37,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,3,1,4,4,9,2,48,0,1,0,0,999999,354750,10,2062,0,0,2,999997,2320.00,1.52,2107.33,1.38,7220700,1,3,15.0,0,1,CNPJ,0,10,19,2088.00,2088.00,2088.00,2088.00,2088.00,2088.00,2088.00,2088.00,2088.00,2088.00,2088.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,94308,91995,999997,1,7,8,5,8,8,10,40,55,0,0,0,0,999999,352440,10,1155,0,0,2,999997,9686.15,6.38,9516.36,6.27,9430800,2,5,295.7,0,1,CNPJ,0,30,21,9017.79,8832.13,8707.76,9899.59,9520.76,9686.15,9876.57,9686.15,9910.95,9686.15,9686.15,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,2,6,99,6,9,44,39,0,0,0,0,999999,355030,10,2062,0,0,2,999997,,.00,1440.75,.94,7220700,2,5,40.9,0,1,CNPJ,0,10,19,1440.75,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,26221,30228,999997,0,6,3,6,99,7,9,44,45,0,0,0,3,999999,355030,10,2046,0,0,8,999997,,.00,2050.08,1.35,2622100,2,10,64.9,0,1,CNPJ,0,10,4,2660.23,1439.93,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,6,9,44,27,0,0,0,0,999999,355030,10,2062,0,0,2,999997,3459.51,2.27,3077.00,2.02,7220700,2,5,50.0,0,1,CNPJ,0,10,19,2994.54,2916.99,2916.99,2916.99,2916.99,2916.99,3139.71,2916.99,3517.01,3095.09,3216.25,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,49302,60267,999997,0,5,99,6,99,4,9,44,32,0,1,0,1,999999,354680,10,2062,0,0,2,999997,,.00,.00,.00,4930201,1,5,17.4,0,1,CNPJ,0,10,20,407.97,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,64638,65994,999997,0,6,11,6,99,5,9,44,46,0,0,0,3,999999,355030,10,2054,0,0,2,999997,,.00,26406.23,17.39,6463800,1,5,27.1,0,1,CNPJ,0,10,18,33710.08,19102.38,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,26221,30228,999997,0,5,4,6,99,7,9,44,35,0,0,0,8,999999,355030,10,2046,0,0,2,999997,,.00,2277.87,1.49,2622100,2,10,70.5,0,1,CNPJ,0,10,4,2684.64,2196.52,2196.52,2196.52,2196.52,2196.52,73.22,237.59,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,6,6,6,9,44,30,0,0,0,0,999999,355030,10,2062,0,0,2,999997,4613.82,3.03,4540.38,2.99,7220700,1,5,46.9,0,1,CNPJ,0,10,19,4800.40,4666.10,4666.10,4581.10,4751.10,4666.10,4666.10,3777.81,4348.45,4366.92,4580.55,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,43991,45217,999997,0,6,6,6,99,4,10,44,44,0,0,0,3,999999,355030,10,2151,0,0,8,999997,,.00,4586.81,3.02,4399101,2,1,13.5,0,1,CNPJ,0,10,15,4586.81,4586.81,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,6,6,6,5,10,44,37,0,0,0,0,999999,355030,10,2054,0,0,2,999997,5246.24,3.45,5095.57,3.35,7112000,1,10,24.9,0,1,CNPJ,0,10,19,4560.35,4560.35,4560.35,5054.39,5046.44,5046.44,5246.24,5246.24,6087.31,5246.24,5246.24,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,5,5,6,99,6,9,44,36,0,0,0,6,999999,350570,10,2062,0,0,8,999997,,.00,3633.71,2.39,7112000,1,6,54.9,0,1,CNPJ,0,10,19,3140.00,4836.62,4178.06,4443.89,1570.00,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,6,4,6,5,7,9,44,43,0,0,0,0,999999,355030,10,2046,0,0,9,999997,3239.18,2.13,2870.07,1.89,2622100,1,10,102.6,0,1,CNPJ,0,10,4,2483.01,2483.01,2483.01,2483.01,2615.11,2615.11,3007.38,3007.38,3976.41,3040.81,3007.38,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,8,6,8,7,9,44,33,0,0,0,0,999999,355030,10,2240,0,0,2,999997,9568.50,6.30,9345.37,6.15,7490199,1,6,118.0,0,1,CNPJ,0,10,19,11445.33,8584.00,8669.00,8669.00,8669.00,8669.00,8669.00,8669.00,10595.44,10368.72,9568.50,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,6,6,6,4,9,44,34,0,0,0,0,999999,355030,10,2054,0,0,8,999997,5152.36,3.39,4639.92,3.05,7112000,2,10,23.0,0,1,CNPJ,0,10,19,4231.50,4231.50,4231.50,4443.08,4576.37,4576.37,4643.87,4643.87,4643.87,5660.84,4643.87,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,9,6,9,8,9,44,42,0,0,0,0,999999,355030,10,2240,0,0,2,999997,15131.39,9.96,14955.54,9.85,7220700,1,4,215.9,0,1,CNPJ,0,10,19,14191.14,14021.19,14021.19,14021.19,14021.19,14021.19,14021.19,15108.89,15153.89,20073.56,15680.52,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,72207,73202,999997,0,5,6,6,99,4,10,44,37,0,0,0,5,999999,355030,10,2062,0,0,2,999997,,.00,5963.22,3.92,7220700,2,5,23.1,0,1,CNPJ,0,10,19,6507.85,6338.21,6338.21,6338.21,4293.62,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,6,4,6,99,3,9,44,47,0,0,0,6,999999,355030,10,2151,0,0,8,999997,,.00,2291.67,1.50,7112000,2,3,9.2,0,1,CNPJ,0,10,19,2500.00,2500.00,2500.00,2500.00,2500.00,1250.00,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,5,4,6,99,2,9,44,30,0,1,7,11,999999,350130,10,2062,0,0,2,999997,,.00,2726.91,1.79,7490199,1,1,4.0,2,1,CNPJ,0,10,19,0,0,0,0,0,0,3175.33,3286.25,3000.00,3000.00,1172.96,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,26221,30228,999997,0,6,3,6,99,7,9,44,45,0,0,0,3,999999,355030,10,2046,0,0,8,999997,,.00,2196.52,1.44,2622100,2,10,69.5,0,1,CNPJ,0,10,4,2196.52,292.87,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,12,251110,71120,74209,999997,0,3,3,6,99,1,9,44,24,0,0,2,3,999999,350570,10,2062,0,0,8,999997,,.00,1652.26,1.09,7112000,1,6,1.0,2,1,CNPJ,0,60,19,0,2467.18,837.33,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47814,52329,999997,1,6,3,6,4,7,9,44,47,0,1,0,0,999999,354140,10,2062,0,0,2,999997,2853.28,1.87,2198.15,1.44,4781400,2,2,106.0,0,1,CNPJ,0,10,16,2094.41,2065.62,2151.98,2094.41,2123.20,2108.80,2065.62,2137.59,2108.80,2354.07,2220.07,1198,0,0,0,101
999997,999997,999997,40,999,999,0,251110,71120,74209,999997,1,5,6,6,6,6,9,44,35,0,0,0,0,999999,355030,10,2054,0,1,2,999997,5480.26,3.61,5549.06,3.65,7112000,2,10,52.7,0,1,CNPJ,0,10,19,5200.00,5200.00,5200.00,6355.56,5480.26,5480.26,5480.26,5480.26,5480.26,6271.32,5480.26,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,99,6,99,4,9,44,54,0,1,0,0,999999,355070,10,2062,0,0,8,999997,,.00,.00,.00,4399103,1,5,14.8,0,1,CNPJ,0,10,15,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,99,6,99,4,9,44,54,0,1,0,0,999999,355070,10,2062,0,0,8,999997,,.00,.00,.00,4399103,1,5,14.9,0,1,CNPJ,0,10,15,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,5,6,5,4,9,44,54,0,1,0,0,999999,355070,10,2062,0,0,8,999997,3320.00,2.18,3119.99,2.05,4399103,1,5,14.9,0,1,CNPJ,0,10,15,2824.13,2824.13,2824.13,2824.13,2824.13,2824.13,2824.13,3320.00,3320.00,4390.97,3320.00,1198,0,0,0,101
999997,999997,999997,10,999,999,0,251110,71120,74209,999997,1,4,5,6,5,5,9,44,28,0,0,0,0,999999,355030,10,2054,0,14,9,999997,3331.84,2.19,3485.49,2.29,7112000,1,10,30.3,0,1,CNPJ,0,10,19,3315.17,3315.17,3315.17,3315.17,3493.85,3493.85,3493.85,3493.85,4270.26,3493.85,3493.85,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,6,5,6,8,9,40,44,0,0,0,0,999999,354990,10,2240,0,0,2,999997,5517.86,3.63,5472.93,3.60,7220700,1,3,142.0,0,1,CNPJ,0,10,19,5201.16,5201.16,5201.16,5201.16,5201.16,5201.16,6878.95,5517.86,5517.86,5517.86,5517.86,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71111,74209,999997,1,7,7,6,8,4,9,44,53,0,0,0,0,999999,355030,10,2240,0,0,4,999997,7635.45,5.02,7135.89,4.70,7111100,1,7,22.4,0,1,CNPJ,0,10,19,6283.77,6939.02,6834.19,7957.26,7105.90,7127.98,7674.63,7114.05,7004.53,7517.80,6436.10,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,3,4,6,99,3,9,44,23,0,0,0,3,999999,355030,10,2054,0,0,4,999997,,.00,2800.00,1.84,7112000,2,10,7.6,0,1,CNPJ,0,10,19,3500.00,2100.00,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,8,6,8,6,9,44,37,0,0,0,0,999999,355030,10,2062,0,0,2,999997,8721.57,5.74,7731.32,5.09,7220700,1,5,47.4,0,1,CNPJ,0,10,19,7636.74,7402.50,7402.50,7402.50,7402.50,7982.77,7402.50,7402.50,8308.62,7855.56,7855.56,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,5,4,6,4,7,9,44,33,0,0,0,0,999999,355030,10,2046,0,0,2,999997,2580.00,1.69,2360.90,1.55,2622100,1,10,77.7,0,1,CNPJ,0,10,4,2196.52,2196.52,2196.52,2196.52,2313.37,2313.37,2313.37,2827.45,2570.41,2313.37,2313.37,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,6,4,6,3,7,9,44,44,0,0,0,0,999999,355030,10,2046,0,0,9,999997,2227.42,1.46,2304.12,1.51,2622100,1,10,105.8,0,1,CNPJ,0,10,4,2196.52,2196.52,2196.52,2196.52,2313.37,2313.37,3084.49,2313.37,2313.37,2313.37,1984.65,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,4,5,5,5,4,9,40,28,0,0,0,0,999999,352030,10,1244,0,0,2,999997,3891.01,2.56,4303.64,2.83,8411600,1,10,18.4,0,1,CNPJ,0,97,24,4130.00,4100.00,4726.95,4100.00,4291.80,4261.80,4351.80,4231.80,5372.40,4200.44,3985.68,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,71111,74209,999997,1,4,5,6,6,3,9,44,26,0,0,2,0,999999,355030,10,2240,0,0,2,999997,5693.00,3.75,3106.33,2.04,7111100,2,7,10.6,2,1,CNPJ,0,10,19,0,1537.80,2701.00,2701.00,2701.00,2701.00,2701.00,2701.00,2520.93,2518.90,5693.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,99,6,99,7,9,44,42,0,0,0,0,999999,351518,10,2062,0,0,9,999997,,.00,.00,.00,7220700,1,3,77.0,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,99,6,99,7,9,44,49,0,0,0,0,999999,351518,10,2062,0,0,8,999997,,.00,.00,.00,7220700,1,3,85.3,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,5,3,6,99,4,9,44,37,0,0,0,2,999999,350570,10,2062,0,0,2,999997,,.00,2040.00,1.34,7112000,2,6,22.7,0,1,CNPJ,0,10,19,2400.00,1680.00,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,5,6,1,10,32,33,0,0,11,0,999999,355030,10,2062,0,0,2,999997,4598.23,3.02,4335.48,2.85,7220700,2,5,1.9,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,0,4072.73,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,6,5,6,9,44,35,0,1,0,0,999999,354750,10,2062,0,0,8,999997,4000.00,2.63,4062.96,2.67,7220700,1,3,47.8,0,1,CNPJ,0,10,19,4222.22,4000.00,4000.00,4000.00,4000.00,4000.00,4488.89,4044.44,4000.00,4000.00,4000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,71120,74209,999997,0,5,4,6,99,3,10,44,37,0,0,0,1,999999,355030,10,2054,0,0,2,999997,,.00,2573.08,1.69,7112000,2,10,9.2,0,1,CNPJ,0,10,19,2573.08,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
